ts,symbol,rate
2026-07-23T18:07+00:00,AERGO/USDT:USDT,0.00658183
2026-07-23T18:07+00:00,HANA/USDT:USDT,5e-05
2026-07-23T18:07+00:00,HBAR/USDT:USDT,8.657e-05
2026-07-23T18:07+00:00,TRUMP/USDT:USDT,-1.272e-05
2026-07-23T18:07+00:00,EDEN/USDT:USDT,5e-05
2026-07-23T18:07+00:00,LINK/USDC:USDC,0.0001
2026-07-23T18:07+00:00,T/USDT:USDT,-0.00010076
2026-07-23T18:07+00:00,AXL/USDT:USDT,5e-05
2026-07-23T18:07+00:00,STEEM/USDT:USDT,5e-05
2026-07-23T18:07+00:00,STRAX/USDT:USDT,0.0
2026-07-23T18:07+00:00,ALAB/USDT:USDT,0.0
2026-07-23T18:07+00:00,YALA/USDT:USDT,0.0
2026-07-23T18:07+00:00,DEGEN/USDT:USDT,0.0
2026-07-23T18:07+00:00,BZ/USDT:USDT,0.0
2026-07-23T18:07+00:00,ZKJ/USDT:USDT,0.0
2026-07-23T18:07+00:00,BNC/USDT:USDT,0.00039515
2026-07-23T18:07+00:00,AKE/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ZHIPU/USDT:USDT,-0.00196731
2026-07-23T18:07+00:00,ARPA/USDT:USDT,0.0001
2026-07-23T18:07+00:00,ASTS/USDT:USDT,0.0
2026-07-23T18:07+00:00,BID/USDT:USDT,0.0
2026-07-23T18:07+00:00,PNUT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,FIL/USDT:USDT,-0.00018772
2026-07-23T18:07+00:00,SYS/USDT:USDT,0.0
2026-07-23T18:07+00:00,1000XEC/USDT:USDT,-0.0002609
2026-07-23T18:07+00:00,AIXBT/USDT:USDT,-1.328e-05
2026-07-23T18:07+00:00,AVAX/USDT:USDT,-0.00014052
2026-07-23T18:07+00:00,DENT/USDT:USDT,0.0
2026-07-23T18:07+00:00,SKHY/USDT:USDT,-0.00031178
2026-07-23T18:07+00:00,ZBT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,TON/USDT:USDT,0.0
2026-07-23T18:07+00:00,BAL/USDT:USDT,0.0
2026-07-23T18:07+00:00,OCEAN/USDT:USDT,0.0
2026-07-23T18:07+00:00,TST/USDT:USDT,6.312e-05
2026-07-23T18:07+00:00,EOS/USDT,0.0001
2026-07-23T18:07+00:00,CELO/USDT:USDT,0.0001
2026-07-23T18:07+00:00,NEO/USDC:USDC,0.0001
2026-07-23T18:07+00:00,EWZ/USDT:USDT,0.0
2026-07-23T18:07+00:00,SKATE/USDT:USDT,0.0
2026-07-23T18:07+00:00,BTC/USDC:USDC,5.067e-05
2026-07-23T18:07+00:00,BANANA/USDT:USDT,5e-05
2026-07-23T18:07+00:00,1000LUNC/USDT:USDT,8.886e-05
2026-07-23T18:07+00:00,ACX/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ADA/USDT:USDT,-0.000116
2026-07-23T18:07+00:00,1000BONK/USDT:USDT,3.829e-05
2026-07-23T18:07+00:00,HOOK/USDT:USDT,0.0
2026-07-23T18:07+00:00,SOL/USDT:USDT,-4.044e-05
2026-07-23T18:07+00:00,SONY/USDT:USDT,0.0
2026-07-23T18:07+00:00,WAVES/USDT:USDT,0.0
2026-07-23T18:07+00:00,IWM/USDT:USDT,-0.00017429
2026-07-23T18:07+00:00,AXS/USDT:USDT,3.631e-05
2026-07-23T18:07+00:00,NKN/USDT:USDT,0.0
2026-07-23T18:07+00:00,GRAM/USDT:USDT,5e-05
2026-07-23T18:07+00:00,EUL/USDT:USDT,5e-05
2026-07-23T18:07+00:00,GLM/USDT:USDT,5e-05
2026-07-23T18:07+00:00,FF/USDT:USDT,5e-05
2026-07-23T18:07+00:00,MOVR/USDT:USDT,5e-05
2026-07-23T18:07+00:00,MIRA/USDT:USDT,-0.0028104
2026-07-23T18:07+00:00,BROCCOLI714/USDT:USDT,5e-05
2026-07-23T18:07+00:00,XTZ/USDT:USDT,5e-05
2026-07-23T18:07+00:00,DRIFT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ETH/USDC:USDC,-5.7e-07
2026-07-23T18:07+00:00,XVS/USDT:USDT,0.0001
2026-07-23T18:07+00:00,1000CAT/USDT:USDT,7.82e-06
2026-07-23T18:07+00:00,ANIME/USDT:USDT,5e-05
2026-07-23T18:07+00:00,PANW/USDT:USDT,0.0
2026-07-23T18:07+00:00,JOE/USDT:USDT,8.044e-05
2026-07-23T18:07+00:00,CRV/USDC:USDC,0.0001
2026-07-23T18:07+00:00,NTRN/USDT:USDT,0.0
2026-07-23T18:07+00:00,XVG/USDT:USDT,0.0001
2026-07-23T18:07+00:00,ONG/USDT:USDT,5e-05
2026-07-23T18:07+00:00,MSFT/USDT:USDT,0.0
2026-07-23T18:07+00:00,JUP/USDT:USDT,4.35e-05
2026-07-23T18:07+00:00,RSR/USDT:USDT,0.0001
2026-07-23T18:07+00:00,BARD/USDT:USDT,-0.00371766
2026-07-23T18:07+00:00,SKY/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BNB/USDT:USDT,8.92e-06
2026-07-23T18:07+00:00,IMX/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ANTHROPIC/USDT:USDT,5e-05
2026-07-23T18:07+00:00,AWE/USDT:USDT,-5.349e-05
2026-07-23T18:07+00:00,DOT/USDT:USDT,-0.00012685
2026-07-23T18:07+00:00,DASH/USDT:USDT,-2.1e-07
2026-07-23T18:07+00:00,STX/USDT:USDT,5.175e-05
2026-07-23T18:07+00:00,UBER/USDT:USDT,0.0
2026-07-23T18:07+00:00,FIL/USDC:USDC,-1.467e-05
2026-07-23T18:07+00:00,ORDER/USDT:USDT,5e-05
2026-07-23T18:07+00:00,LINEA/USDT:USDT,5e-05
2026-07-23T18:07+00:00,PLTR/USDT:USDT,0.0
2026-07-23T18:07+00:00,IOST/USDT:USDT,0.0001
2026-07-23T18:07+00:00,ID/USDT:USDT,-2.112e-05
2026-07-23T18:07+00:00,PUMP/USDT:USDT,4.569e-05
2026-07-23T18:07+00:00,QQQ/USDT:USDT,0.0
2026-07-23T18:07+00:00,EWY/USDT:USDT,0.0
2026-07-23T18:07+00:00,APR/USDT:USDT,5e-05
2026-07-23T18:07+00:00,CHIP/USDT:USDT,5e-05
2026-07-23T18:07+00:00,DATAIP/USDC:USDC,-0.0001999
2026-07-23T18:07+00:00,ALPHA/USDT:USDT,0.0
2026-07-23T18:07+00:00,EDGE/USDT:USDT,7.996e-05
2026-07-23T18:07+00:00,XPT/USDT:USDT,0.00021537
2026-07-23T18:07+00:00,PORT3/USDT:USDT,0.0
2026-07-23T18:07+00:00,ALL/USDT:USDT,0.0001
2026-07-23T18:07+00:00,ME/USDT:USDT,-0.00010664
2026-07-23T18:07+00:00,LYN/USDT:USDT,0.00018812
2026-07-23T18:07+00:00,1000000BOB/USDT:USDT,5e-05
2026-07-23T18:07+00:00,POLYX/USDT:USDT,1.936e-05
2026-07-23T18:07+00:00,WIF/USDC:USDC,5e-05
2026-07-23T18:07+00:00,ENS/USDT:USDT,-4.937e-05
2026-07-23T18:07+00:00,WCT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BEAMX/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BLESS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,RONIN/USDT:USDT,5e-05
2026-07-23T18:07+00:00,US/USDT:USDT,0.00012905
2026-07-23T18:07+00:00,DELL/USDT:USDT,-0.00017792
2026-07-23T18:07+00:00,TOSHI/USDT:USDT,-0.00025607
2026-07-23T18:07+00:00,DOGS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,PROM/USDT:USDT,-0.0006188
2026-07-23T18:07+00:00,EIGEN/USDT:USDT,2.415e-05
2026-07-23T18:07+00:00,TRUST/USDT:USDT,5e-05
2026-07-23T18:07+00:00,SOXS/USDT:USDT,0.0
2026-07-23T18:07+00:00,DYM/USDT:USDT,5e-05
2026-07-23T18:07+00:00,XAUT/USDT:USDT,3.357e-05
2026-07-23T18:07+00:00,NOK/USDT:USDT,0.0
2026-07-23T18:07+00:00,WDC/USDT:USDT,0.0
2026-07-23T18:07+00:00,SQQQ/USDT:USDT,0.0
2026-07-23T18:07+00:00,Q/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ROSE/USDT:USDT,4.924e-05
2026-07-23T18:07+00:00,TZA/USDT:USDT,0.0
2026-07-23T18:07+00:00,XMR/USDT:USDT,0.0001
2026-07-23T18:07+00:00,SUSHI/USDT:USDT,2.653e-05
2026-07-23T18:07+00:00,RKLB/USDT:USDT,0.0
2026-07-23T18:07+00:00,IRYS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,SYRUP/USDT:USDT,-3.861e-05
2026-07-23T18:07+00:00,AMAT/USDT:USDT,0.0
2026-07-23T18:07+00:00,WIF/USDT:USDT,-1.678e-05
2026-07-23T18:07+00:00,ESP/USDT:USDT,5e-05
2026-07-23T18:07+00:00,GLMR/USDT:USDT,0.0
2026-07-23T18:07+00:00,USAR/USDT:USDT,0.0
2026-07-23T18:07+00:00,JPM/USDT:USDT,0.0
2026-07-23T18:07+00:00,AIOT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,OMG/USDT:USDT,0.0
2026-07-23T18:07+00:00,ZIL/USDT:USDT,-0.00062419
2026-07-23T18:07+00:00,YFI/USDT:USDT,-0.00010809
2026-07-23T18:07+00:00,INTC/USDT:USDT,0.0
2026-07-23T18:07+00:00,INIT/USDT:USDT,4.419e-05
2026-07-23T18:07+00:00,UVXY/USDT:USDT,0.0
2026-07-23T18:07+00:00,KERNEL/USDT:USDT,-0.00016097
2026-07-23T18:07+00:00,RLC/USDT:USDT,0.0001
2026-07-23T18:07+00:00,EDU/USDT:USDT,0.0001
2026-07-23T18:07+00:00,OPENAI/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ON/USDT:USDT,0.00029103
2026-07-23T18:07+00:00,OGN/USDT:USDT,-0.00014299
2026-07-23T18:07+00:00,MORPHO/USDT:USDT,-0.00010511
2026-07-23T18:07+00:00,ALPACA/USDT:USDT,0.0
2026-07-23T18:07+00:00,USELESS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ATH/USDT:USDT,5e-05
2026-07-23T18:07+00:00,CRDO/USDT:USDT,0.0
2026-07-23T18:07+00:00,ENA/USDC:USDC,5e-05
2026-07-23T18:07+00:00,MBOX/USDT:USDT,0.0
2026-07-23T18:07+00:00,FOLKS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BCH/USDT:USDT,-7.421e-05
2026-07-23T18:07+00:00,WEN/USDT:USDT,0.0
2026-07-23T18:07+00:00,ONDO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,SIGN/USDT:USDT,-4.244e-05
2026-07-23T18:07+00:00,MASK/USDT:USDT,-9.853e-05
2026-07-23T18:07+00:00,PIEVERSE/USDT:USDT,0.00018783
2026-07-23T18:07+00:00,XPIN/USDT:USDT,5e-05
2026-07-23T18:07+00:00,O/USDT:USDT,-0.00268928
2026-07-23T18:07+00:00,HK1810/USDT:USDT,0.0
2026-07-23T18:07+00:00,BRETT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BANK/USDT:USDT,5e-05
2026-07-23T18:07+00:00,AERO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,DOGE/USDT:USDT,-0.00015509
2026-07-23T18:07+00:00,NAORIS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,MAVIA/USDT:USDT,0.00032855
2026-07-23T18:07+00:00,ESPORTS/USDT:USDT,0.0001946
2026-07-23T18:07+00:00,DF/USDT:USDT,0.0
2026-07-23T18:07+00:00,NEO/USDT:USDT,-6.08e-06
2026-07-23T18:07+00:00,TAG/USDT:USDT,5e-05
2026-07-23T18:07+00:00,GAIB/USDT:USDT,0.0
2026-07-23T18:07+00:00,AUCTION/USDT:USDT,-5.762e-05
2026-07-23T18:07+00:00,EBAY/USDT:USDT,0.0
2026-07-23T18:07+00:00,DRAM/USDT:USDT,0.0
2026-07-23T18:07+00:00,RED/USDT:USDT,5e-05
2026-07-23T18:07+00:00,CTSI/USDT:USDT,8.057e-05
2026-07-23T18:07+00:00,AMD/USDT:USDT,0.0
2026-07-23T18:07+00:00,PENGU/USDC:USDC,2.048e-05
2026-07-23T18:07+00:00,PLUME/USDT:USDT,5e-05
2026-07-23T18:07+00:00,KAITO/USDC:USDC,5e-05
2026-07-23T18:07+00:00,AVA/USDT:USDT,5e-05
2026-07-23T18:07+00:00,NEAR/USDT:USDT,0.0001
2026-07-23T18:07+00:00,TAO/USDT:USDT,-2.4e-07
2026-07-23T18:07+00:00,FLOW/USDT:USDT,5e-05
2026-07-23T18:07+00:00,MSTR/USDT:USDT,0.0
2026-07-23T18:07+00:00,AAOI/USDT:USDT,0.0
2026-07-23T18:07+00:00,WLD/USDC:USDC,4.2e-06
2026-07-23T18:07+00:00,PORTAL/USDT:USDT,5e-05
2026-07-23T18:07+00:00,PROVE/USDT:USDT,-3.246e-05
2026-07-23T18:07+00:00,ORDI/USDT:USDT,5e-05
2026-07-23T18:07+00:00,OMNI/USDT:USDT,0.0
2026-07-23T18:07+00:00,FLEX/USDT:USDT,0.0
2026-07-23T18:07+00:00,SPK/USDT:USDT,5e-05
2026-07-23T18:07+00:00,VRT/USDT:USDT,0.0
2026-07-23T18:07+00:00,OG/USDT:USDT,5e-05
2026-07-23T18:07+00:00,INJ/USDT:USDT,4.208e-05
2026-07-23T18:07+00:00,XRP/USDT:USDT,1.145e-05
2026-07-23T18:07+00:00,SONIC/USDT:USDT,0.00024834
2026-07-23T18:07+00:00,STBL/USDT:USDT,5e-05
2026-07-23T18:07+00:00,SAFE/USDT:USDT,5e-05
2026-07-23T18:07+00:00,DAM/USDT:USDT,0.0
2026-07-23T18:07+00:00,CGPT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,MAGMA/USDT:USDT,0.00010759
2026-07-23T18:07+00:00,CKB/USDT:USDT,7.575e-05
2026-07-23T18:07+00:00,2Z/USDT:USDT,5e-05
2026-07-23T18:07+00:00,APE/USDT:USDT,0.0001
2026-07-23T18:07+00:00,HOT/USDT:USDT,-0.00170077
2026-07-23T18:07+00:00,HIGH/USDT:USDT,0.0
2026-07-23T18:07+00:00,SAGA/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ALPINE/USDT:USDT,5e-05
2026-07-23T18:07+00:00,LITE/USDT:USDT,0.0
2026-07-23T18:07+00:00,ARC/USDT:USDT,5e-05
2026-07-23T18:07+00:00,GWEI/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BBX/USDT:USDT,0.0
2026-07-23T18:07+00:00,GRASS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,NATGAS/USDT:USDT,0.0
2026-07-23T18:07+00:00,XAI/USDT:USDT,4.159e-05
2026-07-23T18:07+00:00,YB/USDT:USDT,5e-05
2026-07-23T18:07+00:00,TA/USDT:USDT,0.00056912
2026-07-23T18:07+00:00,REN/USDT:USDT,0.0
2026-07-23T18:07+00:00,AVNT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,B3/USDT:USDT,0.0
2026-07-23T18:07+00:00,BLZ/USDT:USDT,0.0
2026-07-23T18:07+00:00,FRONT/USDT,0.0001
2026-07-23T18:07+00:00,VELODROME/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BOT/USDT:USDT,0.0
2026-07-23T18:07+00:00,NFP/USDT:USDT,0.0
2026-07-23T18:07+00:00,PTB/USDT:USDT,5e-05
2026-07-23T18:07+00:00,HEMI/USDT:USDT,2.295e-05
2026-07-23T18:07+00:00,ARX/USDT:USDT,5e-05
2026-07-23T18:07+00:00,TRU/USDT:USDT,0.0
2026-07-23T18:07+00:00,RUNE/USDT:USDT,-3.327e-05
2026-07-23T18:07+00:00,ZEC/USDC:USDC,5e-05
2026-07-23T18:07+00:00,GUN/USDT:USDT,5e-05
2026-07-23T18:07+00:00,FIO/USDT:USDT,0.0
2026-07-23T18:07+00:00,A2Z/USDT:USDT,0.0
2026-07-23T18:07+00:00,NFLX/USDT:USDT,0.0
2026-07-23T18:07+00:00,NBIS/USDT:USDT,0.0
2026-07-23T18:07+00:00,TANSSI/USDT:USDT,0.0
2026-07-23T18:07+00:00,GRT/USDT:USDT,-0.00029176
2026-07-23T18:07+00:00,ANKR/USDT:USDT,5e-05
2026-07-23T18:07+00:00,LTC/USDC:USDC,6.717e-05
2026-07-23T18:07+00:00,ORDI/USDC:USDC,5e-05
2026-07-23T18:07+00:00,DOLO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BRKB/USDT:USDT,0.0
2026-07-23T18:07+00:00,我踏马来了/USDT:USDT,5e-05
2026-07-23T18:07+00:00,MANA/USDT:USDT,-9.967e-05
2026-07-23T18:07+00:00,LSK/USDT:USDT,5e-05
2026-07-23T18:07+00:00,FLM/USDT:USDT,0.0
2026-07-23T18:07+00:00,METIS/USDT:USDT,4.3e-05
2026-07-23T18:07+00:00,ETH/USD1:USD1,3.01e-05
2026-07-23T18:07+00:00,REEF/USDT:USDT,0.0
2026-07-23T18:07+00:00,MVLL/USDT:USDT,0.0
2026-07-23T18:07+00:00,1000FLOKI/USDT:USDT,0.0001
2026-07-23T18:07+00:00,ALCH/USDT:USDT,5e-05
2026-07-23T18:07+00:00,TRB/USDT:USDT,4.657e-05
2026-07-23T18:07+00:00,CIEN/USDT:USDT,0.0
2026-07-23T18:07+00:00,OBOL/USDT:USDT,0.0
2026-07-23T18:07+00:00,UMA/USDT:USDT,-3.325e-05
2026-07-23T18:07+00:00,LQTY/USDT:USDT,0.0001
2026-07-23T18:07+00:00,ASML/USDT:USDT,0.0
2026-07-23T18:07+00:00,LTC/USDT:USDT,-2.028e-05
2026-07-23T18:07+00:00,STO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,STRK/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ARIA/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ROBO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,SWARMS/USDT:USDT,5.649e-05
2026-07-23T18:07+00:00,AVGO/USDT:USDT,0.0
2026-07-23T18:07+00:00,HMSTR/USDT:USDT,5e-05
2026-07-23T18:07+00:00,CFX/USDT:USDT,0.0001
2026-07-23T18:07+00:00,ZAMA/USDT:USDT,-0.00014946
2026-07-23T18:07+00:00,GIGGLE/USDT:USDT,5e-05
2026-07-23T18:07+00:00,LOKA/USDT:USDT,0.0
2026-07-23T18:07+00:00,NIL/USDT:USDT,5e-05
2026-07-23T18:07+00:00,SPACE/USDT:USDT,5e-05
2026-07-23T18:07+00:00,RVN/USDT:USDT,5e-05
2026-07-23T18:07+00:00,LUNA2/USDT:USDT,5e-05
2026-07-23T18:07+00:00,RESOLV/USDT:USDT,-1.964e-05
2026-07-23T18:07+00:00,GAS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,EPIC/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ALICE/USDT:USDT,2.548e-05
2026-07-23T18:07+00:00,ACT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BAT/USDT:USDT,0.0001
2026-07-23T18:07+00:00,STABLE/USDT:USDT,4.441e-05
2026-07-23T18:07+00:00,TENCENT/USDT:USDT,-0.00014295
2026-07-23T18:07+00:00,CHESS/USDT:USDT,0.0
2026-07-23T18:07+00:00,FOGO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,GMX/USDT:USDT,0.0001
2026-07-23T18:07+00:00,TER/USDT:USDT,0.0
2026-07-23T18:07+00:00,KAS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,RAD/USDT:USDT,0.0
2026-07-23T18:07+00:00,PONKE/USDT:USDT,0.0
2026-07-23T18:07+00:00,1000SHIB/USDT:USDT,-2.27e-05
2026-07-23T18:07+00:00,KAVA/USDT:USDT,5e-05
2026-07-23T18:07+00:00,IBM/USDT:USDT,0.0
2026-07-23T18:07+00:00,PARTI/USDT:USDT,-5.59e-05
2026-07-23T18:07+00:00,AMB/USDT:USDT,0.0
2026-07-23T18:07+00:00,CSCO/USDT:USDT,0.0
2026-07-23T18:07+00:00,BOME/USDC:USDC,5e-05
2026-07-23T18:07+00:00,OM/USDT:USDT,0.0
2026-07-23T18:07+00:00,COW/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BE/USDT:USDT,0.0
2026-07-23T18:07+00:00,BAND/USDT:USDT,0.0001
2026-07-23T18:07+00:00,SMCI/USDT:USDT,0.0
2026-07-23T18:07+00:00,FTM/USDT:USDT,0.0
2026-07-23T18:07+00:00,BERA/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ADBE/USDT:USDT,0.0
2026-07-23T18:07+00:00,EPT/USDT:USDT,0.0
2026-07-23T18:07+00:00,BAS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,CUDIS/USDT:USDT,0.0
2026-07-23T18:07+00:00,FORTH/USDT:USDT,0.0
2026-07-23T18:07+00:00,A/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BX/USDT:USDT,-0.00029599
2026-07-23T18:07+00:00,FORM/USDT:USDT,5e-05
2026-07-23T18:07+00:00,SLX/USDT:USDT,-1.697e-05
2026-07-23T18:07+00:00,TURBO/USDT:USDT,-0.00010672
2026-07-23T18:07+00:00,GALA/USDT:USDT,-0.00013913
2026-07-23T18:07+00:00,SOL/USDC:USDC,2.415e-05
2026-07-23T18:07+00:00,BULLA/USDT:USDT,0.00015293
2026-07-23T18:07+00:00,BCH/USDC:USDC,2.284e-05
2026-07-23T18:07+00:00,ACU/USDT:USDT,5e-05
2026-07-23T18:07+00:00,HD/USDT:USDT,0.0
2026-07-23T18:07+00:00,STMX/USDT:USDT,0.0
2026-07-23T18:07+00:00,TRADOOR/USDT:USDT,5e-05
2026-07-23T18:07+00:00,LEVER/USDT:USDT,0.0
2026-07-23T18:07+00:00,SLP/USDT:USDT,-4.271e-05
2026-07-23T18:07+00:00,TIA/USDC:USDC,4.022e-05
2026-07-23T18:07+00:00,XLM/USDT:USDT,4.24e-06
2026-07-23T18:07+00:00,1000CHEEMS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,AIO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,PUNDIX/USDT:USDT,5e-05
2026-07-23T18:07+00:00,FRAX/USDT:USDT,5e-05
2026-07-23T18:07+00:00,TRX/USDT:USDT,-4.764e-05
2026-07-23T18:07+00:00,CHZ/USDT:USDT,-0.00021906
2026-07-23T18:07+00:00,AT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BTC/U:U,0.0001
2026-07-23T18:07+00:00,ORBS/USDT:USDT,0.0
2026-07-23T18:07+00:00,ICX/USDT:USDT,3.014e-05
2026-07-23T18:07+00:00,CETUS/USDT:USDT,5e-05
2026-07-23T18:07+00:00,CELR/USDT:USDT,0.0001
2026-07-23T18:07+00:00,0G/USDT:USDT,5e-05
2026-07-23T18:07+00:00,AMZN/USDT:USDT,0.0
2026-07-23T18:07+00:00,DEXE/USDT:USDT,-0.0062641
2026-07-23T18:07+00:00,MUBARAK/USDT:USDT,5e-05
2026-07-23T18:07+00:00,MAV/USDT:USDT,0.0001
2026-07-23T18:07+00:00,OXT/USDT:USDT,0.0
2026-07-23T18:07+00:00,SOFI/USDT:USDT,0.00020339
2026-07-23T18:07+00:00,M/USDT:USDT,5.912e-05
2026-07-23T18:07+00:00,MILK/USDT:USDT,0.0
2026-07-23T18:07+00:00,PENGU/USDT:USDT,-6.667e-05
2026-07-23T18:07+00:00,CTK/USDT:USDT,5e-05
2026-07-23T18:07+00:00,RIF/USDT:USDT,-3.141e-05
2026-07-23T18:07+00:00,SAND/USDT:USDT,-0.00041817
2026-07-23T18:07+00:00,VET/USDT:USDT,6.457e-05
2026-07-23T18:07+00:00,MEME/USDT:USDT,5e-05
2026-07-23T18:07+00:00,币安人生/USDT:USDT,5e-05
2026-07-23T18:07+00:00,MKR/USDT:USDT,0.0
2026-07-23T18:07+00:00,RAY/USDT:USDT,0.0
2026-07-23T18:07+00:00,SCR/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ARM/USDT:USDT,0.0
2026-07-23T18:07+00:00,PENDLE/USDT:USDT,0.0001
2026-07-23T18:07+00:00,KDA/USDT:USDT,0.0
2026-07-23T18:07+00:00,TAIKO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,QTUM/USDT:USDT,0.0001
2026-07-23T18:07+00:00,TSLA/USDT:USDT,0.0
2026-07-23T18:07+00:00,B2/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ETHW/USDT:USDT,5e-05
2026-07-23T18:07+00:00,META/USDT:USDT,0.0
2026-07-23T18:07+00:00,RVV/USDT:USDT,0.0
2026-07-23T18:07+00:00,OPN/USDT:USDT,5e-05
2026-07-23T18:07+00:00,AR/USDT:USDT,2.612e-05
2026-07-23T18:07+00:00,XAG/USDT:USDT,0.0
2026-07-23T18:07+00:00,TXN/USDT:USDT,0.0
2026-07-23T18:07+00:00,MEGA/USDT:USDT,5e-05
2026-07-23T18:07+00:00,PEOPLE/USDT:USDT,0.0001
2026-07-23T18:07+00:00,CVX/USDT:USDT,5e-05
2026-07-23T18:07+00:00,BLUAI/USDT:USDT,5e-05
2026-07-23T18:07+00:00,EVAA/USDT:USDT,6.946e-05
2026-07-23T18:07+00:00,GOAT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,MYX/USDT:USDT,5e-05
2026-07-23T18:07+00:00,WOO/USDT:USDT,9.68e-06
2026-07-23T18:07+00:00,AGT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,1000WHY/USDT:USDT,0.0
2026-07-23T18:07+00:00,JTO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,WAL/USDT:USDT,5e-05
2026-07-23T18:07+00:00,COTI/USDT:USDT,6.099e-05
2026-07-23T18:07+00:00,AKT/USDT:USDT,5e-05
2026-07-23T18:07+00:00,VTHO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,URNM/USDT:USDT,0.0
2026-07-23T18:07+00:00,KSTR/USDT:USDT,0.00162897
2026-07-23T18:07+00:00,HUMA/USDT:USDT,5e-05
2026-07-23T18:07+00:00,LRCX/USDT:USDT,0.0
2026-07-23T18:07+00:00,COMMON/USDT:USDT,0.0
2026-07-23T18:07+00:00,ARK/USDT:USDT,5e-05
2026-07-23T18:07+00:00,龙虾/USDT:USDT,5e-05
2026-07-23T18:07+00:00,PERP/USDT:USDT,0.0
2026-07-23T18:07+00:00,1000SHIB/USDC:USDC,0.0001
2026-07-23T18:07+00:00,AI16Z/USDT:USDT,0.0
2026-07-23T18:07+00:00,SPX/USDT:USDT,5e-05
2026-07-23T18:07+00:00,ETH/USDT:USDT,-4.32e-06
2026-07-23T18:07+00:00,SWELL/USDT:USDT,0.0
2026-07-23T18:07+00:00,SOON/USDT:USDT,5e-05
2026-07-23T18:07+00:00,FWDI/USDT:USDT,0.0
2026-07-23T18:07+00:00,IO/USDT:USDT,5e-05
2026-07-23T18:07+00:00,TSM/USDT:USDT,0.0
2026-07-23T18:07+00:00,NIGHT/USDT:USDT,-0.00010002
2026-07-23T18:07+00:00,IDOL/USDT:USDT,0.00022656
2026-07-23T18:07+00:00,NMR/USDT:USDT,3.902e-05
2026-07-23T18:07+00:00,GOOGL/USDT:USDT,0.0
2026-07-23T18:07+00:00,HYPE/USDT:USDT,5e-05
2026-07-23T18:07+00:00,XPD/USDT:USDT,0.00016236
2026-07-23T18:07+00:00,ILV/USDT:USDT,5e-05
2026-07-23T18:07+00:00,WLFI/USDC:USDC,5e-05
2026-07-23T18:07+00:00,DAR/USDT:USDT,0.0
2026-07-23T18:07+00:00,SEI/USDT:USDT,5.94e-06
2026-07-23T18:07+00:00,IREN/USDT:USDT,0.0
2026-07-23T18:07+00:00,ERA/USDT:USDT,-0.00088234
